TIMESTAMP,PORTA,STATUS_CONEXAO,PID,NOME_PROCESSO,CAMINHO_EXE
13:11:57.812,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:58.313,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:58.815,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:59.318,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:59.820,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:00.326,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:00.828,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:01.332,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:01.838,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:02.344,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:02.847,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:03.350,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:03.853,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:04.356,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:04.859,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:05.362,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:05.864,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:06.369,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:06.886,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:07.397,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
